scaffold,start,end,mid,sites,sitesUsed,D,fd,fdM
chr1,8380001,8400000,8390034,15492,76,-0.0233,nan,-0.0227
chr1,8400001,8420000,8410807,17049,72,0.535,0.5189,0.4624
chr1,8420001,8440000,8429470,16482,169,0.0891,0.1506,0.0824
chr1,8440001,8460000,8450726,17792,149,-0.2185,nan,-0.1956
chr1,8460001,8480000,8470281,18333,131,-0.3144,nan,-0.2396
chr1,8480001,8500000,8483918,7352,59,0.2681,0.5396,0.248
chr1,8500001,8520000,8508633,8844,178,0.244,0.2499,0.1745
chr1,8520001,8540000,8530800,12418,166,-0.5964,nan,-0.3904
chr1,8540001,8560000,8544483,5090,1,nan,nan,nan
chr1,8560001,8580000,8575654,5169,0,nan,nan,nan
chr1,8580001,8600000,8591849,13239,238,0.3843,0.3999,0.2777
chr1,8600001,8620000,8608745,15400,183,0.1218,0.1694,0.1017
chr1,8620001,8640000,8632860,12742,143,0.0292,0.04,0.0274
chr1,8640001,8660000,8646405,9676,104,0.0526,0.1187,0.0734
chr1,8660001,8680000,8678528,2904,31,0.3733,0.478,0.405
chr1,8680001,8700000,8688825,14498,176,0.045,0.0527,0.0354
chr1,8700001,8720000,8711243,16411,130,-0.145,nan,-0.1131
chr1,8720001,8740000,8723397,3453,49,0.0841,0.2291,0.1093
chr1,8740001,8760000,8748642,4512,98,-0.1479,nan,-0.1134
chr1,8760001,8780000,nan,0,nan,nan,nan,nan
chr1,8780001,8800000,nan,0,nan,nan,nan,nan
chr1,8800001,8820000,nan,0,nan,nan,nan,nan
chr1,8820001,8840000,nan,0,nan,nan,nan,nan
chr1,8840001,8860000,nan,0,nan,nan,nan,nan
chr1,8860001,8880000,nan,0,nan,nan,nan,nan
chr1,8880001,8900000,nan,0,nan,nan,nan,nan
chr1,8900001,8920000,nan,0,nan,nan,nan,nan
chr1,8920001,8940000,nan,0,nan,nan,nan,nan
chr1,8940001,8960000,nan,0,nan,nan,nan,nan
chr1,8960001,8980000,nan,0,nan,nan,nan,nan
chr1,8980001,9000000,nan,0,nan,nan,nan,nan
chr1,9000001,9020000,nan,0,nan,nan,nan,nan
chr1,9020001,9040000,nan,0,nan,nan,nan,nan
chr1,9040001,9060000,9053388,9187,44,0.5434,0.5802,0.4584
chr1,9060001,9080000,9063491,5192,33,-0.5845,nan,-0.7137
chr1,9080001,9100000,9096003,5192,2,nan,nan,nan
chr1,9100001,9120000,9111126,14361,92,-0.0296,nan,-0.0212
chr1,9120001,9140000,9130542,17356,89,-0.5602,nan,-0.3637
chr1,9140001,9160000,9149707,18915,92,-0.0746,nan,-0.0815
chr1,9160001,9180000,9170152,18700,140,-0.1188,nan,-0.0926
chr1,9180001,9200000,9190048,19361,177,0.026,0.0505,0.0287
chr1,9200001,9220000,9208601,14237,66,-0.0,nan,-0.0
chr1,9220001,9240000,nan,0,nan,nan,nan,nan
chr1,9240001,9260000,9256524,6674,41,-0.185,nan,-0.2517
chr1,9260001,9280000,9269895,19164,107,0.1142,0.2242,0.1463
chr1,9280001,9300000,9289993,19418,105,0.0853,0.1194,0.0902
chr1,9300001,9320000,9310023,19559,123,-0.1398,nan,-0.1229
chr1,9320001,9340000,9330573,16805,134,0.3189,0.3329,0.2416
chr1,9340001,9360000,9350935,17529,106,-0.3566,nan,-0.1965
chr1,9360001,9380000,9369979,19529,91,0.0376,0.0771,0.022
chr1,9380001,9400000,9390079,19017,99,-0.3144,nan,-0.2055
chr1,9400001,9420000,9409463,18174,117,-0.1512,nan,-0.1116
chr1,9420001,9440000,9429710,18168,186,-0.1645,nan,-0.1127
chr1,9440001,9460000,9449915,14487,102,0.0623,0.0474,0.0387
chr1,9460001,9480000,9469526,17796,117,0.1015,0.0967,0.0667
chr1,9480001,9500000,9490069,19388,145,0.014,0.0301,0.0135
chr1,9500001,9520000,9510288,16227,139,0.2468,0.3394,0.2166
chr1,9520001,9540000,9525989,11075,81,0.0572,0.0904,0.0475
chr1,9540001,9560000,9549642,17220,69,-0.3396,nan,-0.1416
chr1,9560001,9580000,9569391,17791,108,0.1259,0.1531,0.1251
chr1,9580001,9600000,9590584,17826,101,-0.0263,nan,-0.0236
chr1,9600001,9620000,9609940,18778,101,0.0315,0.0368,0.026
chr1,9620001,9640000,9629240,12880,111,-0.0411,nan,-0.0373
chr1,9640001,9660000,9650301,16251,126,-0.3388,nan,-0.2119
chr1,9660001,9680000,9670141,18757,163,0.1274,0.1509,0.0984
chr1,9680001,9700000,9689249,17744,152,-0.1452,nan,-0.0878
chr1,9700001,9720000,9707307,5265,52,-0.2243,nan,-0.1278
chr1,9720001,9740000,9733617,2374,51,0.273,0.1241,0.1217
chr1,9740001,9760000,9746657,5702,43,-0.1881,nan,-0.3232
chr1,9760001,9780000,9772579,9728,107,-0.0155,nan,-0.0132
chr1,9780001,9800000,9787741,13095,160,0.1982,0.2872,0.1888
chr1,9800001,9820000,9816158,6885,125,0.2974,0.2529,0.1577
chr1,9820001,9840000,9822529,3929,90,0.5655,0.5122,0.1357
chr1,9840001,9860000,9856118,3088,56,0.2665,0.4391,0.1975
chr1,9860001,9880000,9868107,10847,166,0.6152,0.5501,0.4975
chr1,9880001,9900000,9880716,10,0,nan,nan,nan
chr1,9900001,9920000,9909336,13298,143,0.2772,0.3146,0.1765
chr1,9920001,9940000,9930587,17306,150,0.297,0.3769,0.2604
chr1,9940001,9960000,9950070,18196,157,0.4992,0.5287,0.3577
chr1,9960001,9980000,9966525,11665,90,-0.0269,nan,-0.0267
chr1,9980001,10000000,9988914,15019,91,-0.6369,nan,-0.4632
chr1,10000001,10020000,10010793,15782,81,0.5902,0.6025,0.4424
chr1,10020001,10040000,10030004,19545,91,0.0128,0.0177,0.0099
chr1,10040001,10060000,10047763,11830,138,-0.1436,nan,-0.1183
chr1,10060001,10080000,10069198,16944,105,-0.0139,nan,-0.0107
chr1,10080001,10100000,10089337,18211,103,-0.1711,nan,-0.0953
chr1,10100001,10120000,10112387,14557,72,0.2146,0.1859,0.1421
chr1,10120001,10140000,10129915,18562,96,-0.1597,nan,-0.1326
chr1,10140001,10160000,10149054,16731,123,0.054,0.0794,0.0439
chr1,10160001,10180000,10169998,19682,126,-0.0541,nan,-0.0354
chr1,10180001,10200000,10190006,19756,167,0.1611,0.2317,0.1481
chr1,10200001,10220000,10210065,16334,73,0.0854,0.1732,0.074
chr1,10220001,10240000,10230212,18687,104,0.0183,0.0322,0.0152
chr1,10240001,10260000,10250222,18988,69,0.2384,0.2744,0.1813
chr1,10260001,10280000,10269442,15428,75,-0.2947,nan,-0.1193
chr1,10280001,10300000,10290049,13323,115,-0.0498,nan,-0.0478
chr1,10300001,10320000,10309816,18829,78,-0.088,nan,-0.0556
chr1,10320001,10340000,10327008,12801,63,0.1375,0.2965,0.0986
chr1,10340001,10360000,10350170,17728,63,0.2008,0.4012,0.1037
chr1,10360001,10380000,10369060,17168,172,0.0782,0.1093,0.0636
chr1,10380001,10400000,10394592,10694,82,0.3513,0.3439,0.249
chr1,10400001,10420000,10410018,18977,187,-0.0623,nan,-0.0658
chr1,10420001,10440000,10429827,18666,93,-0.0614,nan,-0.0651
chr1,10440001,10460000,10449255,17408,62,0.3331,0.3291,0.2135
chr1,10460001,10480000,10470038,15188,56,-0.0894,nan,-0.0841
chr1,10480001,10500000,10489961,19720,101,0.0798,0.1017,0.0596
chr1,10500001,10520000,10510708,15801,106,-0.0155,nan,-0.0123
chr1,10520001,10540000,10530377,16522,72,-0.1547,nan,-0.1123
chr1,10540001,10560000,10549678,18215,70,-0.0785,nan,-0.0787
chr1,10560001,10580000,10569309,14101,51,0.1662,0.1512,0.1282
chr1,10580001,10600000,10590399,17066,56,-0.0084,nan,-0.0057
chr1,10600001,10620000,10609477,15783,63,0.4014,0.3389,0.3112
chr1,10620001,10640000,10628887,10869,43,0.371,0.3563,0.2914
chr1,10640001,10660000,10648830,14960,154,0.532,0.835,0.3863
chr1,10660001,10680000,10671948,11475,58,-0.0179,nan,-0.0081
chr1,10680001,10700000,10690884,16277,94,0.4287,0.3889,0.2925
chr1,10700001,10720000,10709282,16550,98,0.2986,0.31,0.2259
chr1,10720001,10740000,10729810,15552,86,0.3331,0.3003,0.1659
chr1,10740001,10760000,10748672,14135,140,-0.2314,nan,-0.1592
chr1,10760001,10780000,10770844,11526,111,-0.4723,nan,-0.2782
chr1,10780001,10800000,10785755,4882,99,-0.7248,nan,-0.1381
chr1,10800001,10820000,10809388,11936,141,-0.0391,nan,-0.0335
chr1,10820001,10840000,10826227,5055,52,0.0107,0.0029,0.0026
chr1,10840001,10860000,10847150,7182,56,-0.0726,nan,-0.0194
chr1,10860001,10880000,10860895,99,0,nan,nan,nan
chr1,10880001,10900000,10894482,10823,129,0.1584,0.2058,0.1312
chr1,10900001,10920000,10909653,18726,146,-0.0005,nan,-0.0004
chr1,10920001,10940000,10930081,18940,107,-0.1281,nan,-0.0969
chr1,10940001,10960000,10949643,15955,79,-0.2059,nan,-0.1598
chr1,10960001,10980000,10969984,19298,148,-0.0202,nan,-0.0195
chr1,10980001,11000000,10990078,19193,151,-0.1146,nan,-0.0969
chr1,11000001,11020000,11010038,19509,181,0.0702,0.1196,0.0545
chr1,11020001,11040000,11029228,17960,184,0.0406,0.0628,0.0324
chr1,11040001,11060000,11050748,17291,127,-0.0353,nan,-0.031
chr1,11060001,11080000,11070143,18884,169,-0.0055,nan,-0.0053
chr1,11080001,11100000,11086465,12531,129,0.0009,0.0019,0.0012
chr1,11100001,11120000,11111594,11799,87,0.0517,0.1039,0.0442
chr1,11120001,11140000,11127115,10451,87,0.2504,0.3281,0.2498
chr1,11140001,11160000,nan,0,nan,nan,nan,nan
chr1,11160001,11180000,11171026,11700,43,0.055,0.3391,0.1897
chr1,11180001,11200000,11189819,18663,190,-0.0045,nan,-0.0064
chr1,11200001,11220000,11210066,17556,249,-0.0917,nan,-0.0741
chr1,11220001,11240000,11230126,14669,80,-0.151,nan,-0.1678
chr1,11240001,11260000,11245239,5791,160,-0.0856,nan,-0.1203
chr1,11260001,11280000,11270407,8997,85,0.1523,0.3123,0.2441
chr1,11280001,11300000,nan,0,nan,nan,nan,nan
chr1,11300001,11320000,11307777,526,12,0.0199,0.55,0.55
chr1,11320001,11340000,nan,0,nan,nan,nan,nan
chr1,11340001,11360000,11347714,1636,32,-0.7673,nan,-0.4345
chr1,11360001,11380000,11378324,2793,41,-0.1097,nan,-0.1555
chr1,11380001,11400000,11389388,17330,130,0.0786,0.1421,0.0793
chr1,11400001,11420000,11409843,15696,92,0.328,0.3061,0.1621
chr1,11420001,11440000,11428977,12533,126,0.3734,0.5034,0.3659
chr1,11440001,11460000,11450750,1217,4,nan,nan,nan
chr1,11460001,11480000,11475507,6994,85,0.2534,0.5003,0.2681
chr1,11480001,11500000,11489672,16849,62,0.281,0.4984,0.3397
chr1,11500001,11520000,11510230,19062,69,-0.0712,nan,-0.0642
chr1,11520001,11540000,11530146,18622,72,0.018,0.0558,0.0183
chr1,11540001,11560000,11549961,19437,165,0.1144,0.2112,0.1425
chr1,11560001,11580000,11569160,14723,59,0.2527,0.5102,0.3
chr1,11580001,11600000,11589469,17086,107,0.2111,0.2326,0.132
chr1,11600001,11620000,11603144,3539,47,-0.647,nan,-0.2461
chr1,11620001,11640000,11630231,4044,49,-0.2455,nan,-0.1016
chr1,11640001,11660000,nan,0,nan,nan,nan,nan
chr1,11660001,11680000,11672510,5286,42,-0.3119,nan,-0.2167
chr1,11680001,11700000,11687783,9082,110,-0.0785,nan,-0.0325
chr1,11700001,11720000,11710434,13928,161,0.48,-0.063,0.0223
chr1,11720001,11740000,11725580,6354,20,0.0789,0.0845,0.08
chr1,11740001,11760000,11754752,7126,27,-0.1039,nan,-0.1145
chr1,11760001,11780000,11762170,2011,26,0.0131,0.018,0.0177
chr1,11780001,11800000,11796100,1023,17,0.0331,0.0916,0.0637
chr1,11800001,11820000,11812415,6879,72,-0.1272,nan,-0.1666
chr1,11820001,11840000,11831384,15248,88,-0.1413,nan,-0.0981
chr1,11840001,11860000,11850045,19528,199,0.1142,0.1773,0.1145
chr1,11860001,11880000,11869430,18286,161,-0.0766,nan,-0.0778
chr1,11880001,11900000,11891156,14886,79,0.0273,0.0358,0.0213
chr1,11900001,11920000,11909663,18159,133,0.2902,0.3956,0.2989
chr1,11920001,11940000,11929778,15987,156,-0.102,nan,-0.0677
chr1,11940001,11960000,11950229,17175,176,-0.068,nan,-0.076
chr1,11960001,11980000,11971001,17339,190,-0.287,nan,-0.1908
chr1,11980001,12000000,11989533,18160,115,0.0626,0.1342,0.0765
chr1,12000001,12020000,12010086,19323,160,0.2006,0.3603,0.2376
chr1,12020001,12040000,12029929,19303,110,0.3487,0.4024,0.2534
chr1,12040001,12060000,12050001,19578,117,-0.3776,nan,-0.3259
chr1,12060001,12080000,12070092,18310,108,0.1469,0.1878,0.1116
chr1,12080001,12100000,12090361,16917,84,-0.0745,nan,-0.0794
chr1,12100001,12120000,12110129,19035,129,0.1348,0.1708,0.0987
chr1,12120001,12140000,12128696,11276,68,0.3046,0.4232,0.2582
chr1,12140001,12160000,12158057,2595,10,0.4706,0.4887,0.4696
chr1,12160001,12180000,12172221,7074,38,-0.2577,nan,-0.1279
chr1,12180001,12200000,12198308,2285,0,nan,nan,nan
chr1,12200001,12220000,12206453,5411,53,-0.1447,nan,-0.0298
chr1,12220001,12240000,nan,0,nan,nan,nan,nan
chr1,12240001,12260000,12250179,14205,112,0.0882,0.1432,0.07
chr1,12260001,12280000,12270815,17375,115,-0.1097,nan,-0.0876
chr1,12280001,12300000,12289808,15615,78,-0.2822,nan,-0.2014
chr1,12300001,12320000,12308684,12412,87,0.3866,0.3461,0.2274
chr1,12320001,12340000,12331598,12102,68,0.1625,0.1568,0.1046
chr1,12340001,12360000,12349373,15921,111,0.0881,0.0951,0.068
chr1,12360001,12380000,12369884,19223,202,0.1356,0.169,0.104
chr1,12380001,12400000,12389540,13784,110,0.4089,0.4333,0.2684
chr1,12400001,12420000,12411574,13725,172,0.8428,0.8009,0.6222
chr1,12420001,12440000,12429717,14724,199,0.9023,0.8644,0.7173
chr1,12440001,12460000,12449045,10715,106,0.9092,0.7846,0.6384
chr1,12460001,12480000,12471022,7232,84,0.6753,0.7047,0.5073
chr1,12480001,12500000,12490393,12848,106,0.6612,0.6467,0.4876
chr1,12500001,12520000,12511187,16336,151,0.0408,0.086,0.0313
chr1,12520001,12540000,12530342,13036,58,0.2192,0.3959,0.149
chr1,12540001,12560000,12550028,19248,85,-0.0015,nan,-0.0011
chr1,12560001,12580000,12570260,17847,47,0.6537,0.4642,0.389
chr1,12580001,12600000,12590044,19742,71,0.5194,0.5186,0.4056
chr1,12600001,12620000,12610263,16812,57,0.0837,0.053,0.0392
chr1,12620001,12640000,12629811,19364,77,-0.3675,nan,-0.2792
chr1,12640001,12660000,12651464,15303,99,0.432,0.4621,0.361
chr1,12660001,12680000,12666768,9721,86,0.2068,0.5361,0.257
chr1,12680001,12700000,12694546,10413,57,0.2183,0.1458,0.1269
chr1,12700001,12720000,12709608,18351,173,-0.0633,nan,-0.0549
chr1,12720001,12740000,12729921,17406,97,-0.0192,nan,-0.0158
chr1,12740001,12760000,12749172,7848,109,-0.016,nan,-0.0149
chr1,12760001,12780000,12764018,1656,0,nan,nan,nan
chr1,12780001,12800000,12797812,858,4,nan,nan,nan
chr1,12800001,12820000,12805914,702,2,nan,nan,nan
chr1,12820001,12840000,nan,0,nan,nan,nan,nan
chr1,12840001,12860000,nan,0,nan,nan,nan,nan
chr1,12860001,12880000,nan,0,nan,nan,nan,nan
chr1,12880001,12900000,12893003,13679,69,0.0434,0.0823,0.0525
chr1,12900001,12920000,12909257,18146,136,0.4762,0.6661,0.5348
chr1,12920001,12940000,12930935,17386,82,-0.0163,nan,-0.0183
chr1,12940001,12960000,12950176,19072,76,-0.0481,nan,-0.0379
chr1,12960001,12980000,12969957,17870,98,-0.0766,nan,-0.0447
chr1,12980001,13000000,12990015,16534,112,0.1051,0.1191,0.0854
chr1,13000001,13020000,13010212,18588,169,0.0238,0.0278,0.0194
chr1,13020001,13040000,13029384,17093,71,-0.5183,nan,-0.3049
chr1,13040001,13060000,13050297,19086,92,0.1562,0.1375,0.0855
chr1,13060001,13080000,13069893,18618,118,-0.2885,nan,-0.1971
chr1,13080001,13100000,13090028,14003,179,0.1766,0.1061,0.0917
chr1,13100001,13120000,13109210,13054,166,-0.2203,nan,-0.0684
chr1,13120001,13140000,13134169,4772,55,0.5254,0.1987,0.1968
chr1,13140001,13160000,13149290,1702,12,nan,nan,0.0
chr1,13160001,13180000,13171812,6042,69,-0.0321,nan,-0.0013
chr1,13180001,13200000,13192350,10594,50,-0.9709,nan,-0.7675
chr1,13200001,13220000,13206194,10696,132,0.4646,0.298,0.2767
chr1,13220001,13240000,13236806,1530,15,nan,nan,0.0
chr1,13240001,13260000,13252211,14283,164,0.2929,0.2926,0.2346
chr1,13260001,13280000,13268892,15885,120,0.1095,0.1186,0.0921
chr1,13280001,13300000,13289779,11510,85,-0.0951,nan,-0.1221
chr1,13300001,13320000,13313401,12139,97,-0.152,nan,-0.145
chr1,13320001,13340000,13325829,7628,86,0.2017,0.2737,0.2008
chr1,13340001,13360000,13350153,11380,117,0.3312,0.2774,0.2344
chr1,13360001,13380000,13370496,7217,45,-0.1251,nan,-0.0611
chr1,13380001,13400000,13389998,19329,227,-0.169,nan,-0.1523
chr1,13400001,13420000,13408877,15370,164,0.0382,0.0529,0.0315
chr1,13420001,13440000,13429882,16090,136,0.049,0.0826,0.0446
chr1,13440001,13460000,13449842,18479,150,-0.1697,nan,-0.1357
chr1,13460001,13480000,13469723,17077,245,0.029,0.0441,0.0219
chr1,13480001,13500000,13490310,12829,137,0.3365,0.2306,0.1653
chr1,13500001,13520000,13510233,16838,99,0.1381,0.2801,0.1945
chr1,13520001,13540000,13529997,19829,149,0.0638,0.1216,0.0603
chr1,13540001,13560000,13548643,16689,70,0.2527,0.3496,0.2831
chr1,13560001,13580000,13569796,18607,158,-0.2561,nan,-0.2174
chr1,13580001,13600000,13587628,12990,65,-0.2028,nan,-0.1355
chr1,13600001,13620000,13610733,17461,123,0.3336,0.1439,0.1169
chr1,13620001,13640000,13629622,18314,136,-0.2538,nan,-0.185
chr1,13640001,13660000,13650076,19238,131,0.1641,0.1748,0.1126
chr1,13660001,13680000,13669728,18087,115,-0.0019,nan,-0.0015
chr1,13680001,13700000,13689613,16056,108,0.0078,0.011,0.0062
chr1,13700001,13720000,13710081,19083,186,0.0127,0.0218,0.0122
chr1,13720001,13740000,13729536,17927,144,0.2517,0.3459,0.2435
chr1,13740001,13760000,13749132,14491,132,-0.1048,nan,-0.1002
chr1,13760001,13780000,13775243,6231,63,-0.4064,nan,-0.5122
chr1,13780001,13800000,13789569,14238,169,0.0485,0.083,0.0541
chr1,13800001,13820000,13811109,17291,144,0.0981,0.1156,0.0774
chr1,13820001,13840000,13829976,19620,146,0.0021,0.0037,0.0021
chr1,13840001,13860000,13849681,18811,173,-0.1136,nan,-0.1228
chr1,13860001,13880000,13870142,19264,173,0.0034,0.0097,0.0038
chr1,13880001,13900000,13888158,13414,130,0.0654,0.1283,0.0607
chr1,13900001,13920000,13909622,18472,133,0.0675,0.1608,0.0748
chr1,13920001,13940000,13929331,17851,181,-0.0048,nan,-0.004
chr1,13940001,13960000,13949972,19151,187,-0.0418,nan,-0.0327
chr1,13960001,13980000,13969335,17789,177,-0.0472,nan,-0.0368
chr1,13980001,14000000,13996653,1946,39,-0.3146,nan,-0.176
chr1,14000001,14020000,14003857,4315,79,0.1744,0.2715,0.1346
chr1,14020001,14040000,14033063,13675,142,0.2118,0.2928,0.1345
chr1,14040001,14060000,14049997,19393,140,0.1232,0.1974,0.0911
chr1,14060001,14080000,14069952,19727,136,-0.0131,nan,-0.0093
chr1,14080001,14100000,14089968,19605,84,0.3188,0.3435,0.2025
chr1,14100001,14120000,14110138,19042,169,-0.0865,nan,-0.0638
chr1,14120001,14140000,14129889,18510,154,0.196,0.2204,0.1012
chr1,14140001,14160000,14145833,11150,117,-0.1567,nan,-0.1003
chr1,14160001,14180000,14170571,10341,58,-0.1834,nan,-0.3601
chr1,14180001,14200000,14180346,501,0,nan,nan,nan
chr1,14200001,14220000,14214326,7434,72,-0.382,nan,-0.1891
chr1,14220001,14240000,14230276,9709,158,0.2852,0.2515,0.1964
chr1,14240001,14260000,14249027,14896,281,0.2333,0.2183,0.1761
chr1,14260001,14280000,14272837,9378,230,0.428,0.2941,0.2863
chr1,14280001,14300000,14284147,7934,163,0.2697,0.1723,0.1228
chr1,14300001,14320000,14315431,9051,76,0.3204,0.4446,0.2625
chr1,14320001,14340000,14329926,18145,125,0.0788,0.131,0.0714
chr1,14340001,14360000,14348905,17253,207,0.1167,0.202,0.1073
chr1,14360001,14380000,14369160,17275,191,-0.1296,nan,-0.1197
chr1,14380001,14400000,14390040,16367,165,0.025,0.034,0.0206
chr1,14400001,14420000,14409904,19256,151,-0.1901,nan,-0.1753
chr1,14420001,14440000,14430940,17587,146,0.2451,0.2589,0.193
chr1,14440001,14460000,14450004,19748,184,0.0577,0.1009,0.0489
chr1,14460001,14480000,14470082,16628,76,0.0641,0.0592,0.0294
chr1,14480001,14500000,14489405,18233,138,-0.2374,nan,-0.2043
chr1,14500001,14520000,14510017,19725,149,-0.2746,nan,-0.2144
chr1,14520001,14540000,14530002,19355,133,-0.1076,nan,-0.0865
chr1,14540001,14560000,14549935,17918,86,-0.0168,nan,-0.013
chr1,14560001,14580000,14569570,16895,81,0.0,0.0,0.0
chr1,14580001,14600000,14590340,17303,97,0.0699,0.0618,0.0291
chr1,14600001,14620000,14610001,17690,131,0.0665,0.0883,0.054
chr1,14620001,14640000,14629960,19177,129,0.0333,0.0513,0.027
chr1,14640001,14660000,14649940,18014,123,0.1156,0.1982,0.1337
chr1,14660001,14680000,14670011,19792,126,0.0375,0.076,0.0372
chr1,14680001,14700000,14689616,18698,156,0.0752,0.1234,0.0745
chr1,14700001,14720000,14709995,19877,122,0.0151,0.0252,0.0129
chr1,14720001,14740000,14730004,19165,112,-0.0029,nan,-0.0031
chr1,14740001,14760000,14749375,16208,129,-0.3119,nan,-0.1926
chr1,14760001,14780000,14769996,19830,102,0.021,0.0454,0.0196
chr1,14780001,14800000,14789952,19436,96,0.1066,0.2191,0.1009
chr1,14800001,14820000,14809933,19502,141,-0.2896,nan,-0.1841
chr1,14820001,14840000,14830326,17770,110,-0.0893,nan,-0.0641
chr1,14840001,14860000,14851351,15411,128,-0.0116,nan,-0.0079
chr1,14860001,14880000,14870534,17447,118,0.4044,0.4992,0.3163
chr1,14880001,14900000,14889504,17532,111,0.6805,0.7167,0.5966
chr1,14900001,14920000,14910021,19340,141,-0.0291,nan,-0.0286
chr1,14920001,14940000,14930034,18790,153,0.1493,0.3275,0.1903
chr1,14940001,14960000,14949678,17390,158,0.2333,0.4843,0.3135
chr1,14960001,14980000,14969414,18185,139,0.3362,0.3725,0.2961
chr1,14980001,15000000,14989565,18553,90,0.2876,0.2879,0.2516
chr1,15000001,15020000,15010125,18233,135,-0.088,nan,-0.1032
chr1,15020001,15040000,15029180,17489,74,0.2243,0.2918,0.2129
chr1,15040001,15060000,15050133,18467,101,0.2816,0.3462,0.2322
chr1,15060001,15080000,15070475,16475,112,0.4134,0.6917,0.5227
chr1,15080001,15100000,15090347,18029,154,-0.1205,nan,-0.1146
chr1,15100001,15120000,15102905,4686,35,0.1036,0.0772,0.0518
chr1,15120001,15140000,15132176,15173,109,0.4958,0.4489,0.3715
chr1,15140001,15160000,15149716,17675,88,0.6823,0.6932,0.6339
chr1,15160001,15180000,15169841,19113,95,-0.1806,nan,-0.172
chr1,15180001,15200000,15190628,18171,98,0.6337,0.6866,0.5818
chr1,15200001,15220000,15210012,19658,60,0.3116,0.5465,0.1851
chr1,15220001,15240000,15229712,18775,78,0.8594,0.6964,0.4797
chr1,15240001,15260000,15250076,19268,58,0.3459,0.6067,0.1335
chr1,15260001,15280000,15270049,18977,83,0.6163,0.6897,0.5532
chr1,15280001,15300000,15290096,19358,68,0.5046,0.4305,0.3752
chr1,15300001,15320000,15310050,19638,44,0.5867,0.352,0.3156
chr1,15320001,15340000,15329306,17933,72,-0.1178,nan,-0.0676
chr1,15340001,15360000,15350015,18249,49,-0.0579,nan,-0.0464
chr1,15360001,15380000,15370403,18268,61,0.559,0.6602,0.5305
chr1,15380001,15400000,15390484,16442,75,-0.0555,nan,-0.027
chr1,15400001,15420000,15410028,19013,92,0.3583,0.3304,0.2347
chr1,15420001,15440000,15430161,19340,87,-0.2757,nan,-0.2532
chr1,15440001,15460000,15450023,19214,55,-0.3114,nan,-0.2859
chr1,15460001,15480000,15473597,9681,57,0.32,0.3784,0.305
chr1,15480001,15500000,15490095,19383,88,0.3626,0.4406,0.3168
chr1,15500001,15520000,15509251,18242,166,0.3236,0.4229,0.192
chr1,15520001,15540000,15530714,18213,77,0.1036,0.2112,0.067
chr1,15540001,15560000,15550007,19771,132,0.1189,0.1739,0.0978
chr1,15560001,15580000,15570094,19010,119,0.1255,0.241,0.0736
chr1,15580001,15600000,15589651,14442,81,0.127,0.1305,0.0781
chr1,15600001,15620000,15608129,15658,106,-0.2758,nan,-0.3256
chr1,15620001,15640000,15630740,15533,114,-0.0382,nan,-0.028
chr1,15640001,15660000,15649951,19640,154,-0.1018,nan,-0.066
chr1,15660001,15680000,15670055,19365,118,0.362,0.3867,0.2241
chr1,15680001,15700000,15690086,19329,114,-0.1231,nan,-0.0949
chr1,15700001,15720000,15710879,17015,108,-0.0569,nan,-0.0492
chr1,15720001,15740000,15729798,19243,106,0.1087,0.1007,0.0678
chr1,15740001,15760000,15750275,17669,104,0.4553,0.4484,0.3481
chr1,15760001,15780000,15769933,19277,97,-0.118,nan,-0.0503
chr1,15780001,15800000,15789964,19332,121,0.2352,0.2485,0.1693
chr1,15800001,15820000,15810202,17380,47,-0.1268,nan,-0.1153
chr1,15820001,15840000,15829983,19556,118,0.0197,0.0192,0.0127
chr1,15840001,15860000,15849883,18843,79,0.1872,0.2751,0.1047
chr1,15860001,15880000,15870036,18114,82,-0.0323,nan,-0.0301
chr1,15880001,15900000,15888587,15850,108,0.0701,0.0257,0.0182
chr1,15900001,15920000,15909709,18111,109,0.154,0.1418,0.103
chr1,15920001,15940000,15930398,17699,89,0.124,0.141,0.0935
chr1,15940001,15960000,15950021,19777,99,0.1671,0.2697,0.1428
chr1,15960001,15980000,15969973,19295,129,0.263,0.2146,0.1463
chr1,15980001,16000000,15989268,16617,140,0.2633,0.232,0.1847
chr1,16000001,16020000,16010109,18182,131,0.1692,0.1908,0.1072
